Customer_Key,Customer_Name,Birth_Date,Marital_Status,Gender,Yearly_Income,Total_Children,Number_of_Children_at_Home,Education,Occupation,House_Owner,Number_of_Cars_Owned,Date_of_First_Purchase,Customer_Type,Company_Name,Country,State
9773,"Garcia, Samantha",1958-04-08 00:00:00.000,"S","F",80000,4,0,"Graduate Degree","Skilled Manual","1",0,2004-07-20 00:00:00.000,"Person","","United States","California"
9775,"Miller, Anthony",1958-07-07 00:00:00.000,"S","M",80000,4,0,"Graduate Degree","Skilled Manual","1",0,2004-04-07 00:00:00.000,"Person","","United States","California"
10713,"Ross, Megan",1958-06-14 00:00:00.000,"M","F",80000,5,0,"Graduate Degree","Skilled Manual","1",0,2003-11-07 00:00:00.000,"Person","","United States","California"
10714,"Parker, Jose",1958-12-11 00:00:00.000,"S","M",80000,5,0,"Graduate Degree","Skilled Manual","0",0,2003-11-28 00:00:00.000,"Person","","United States","California"
11363,"Russell, Austin",1958-11-13 00:00:00.000,"M","M",80000,5,0,"Graduate Degree","Skilled Manual","0",0,2004-03-13 00:00:00.000,"Person","","United States","California"
11365,"Jenkins, Katherine",1958-09-20 00:00:00.000,"M","F",80000,5,0,"Graduate Degree","Skilled Manual","1",0,2004-01-19 00:00:00.000,"Person","","United States","California"
11366,"Richardson, Sebastian",1958-03-02 00:00:00.000,"M","M",80000,5,0,"Graduate Degree","Skilled Manual","0",0,2003-08-11 00:00:00.000,"Person","","United States","California"
11368,"Griffin, Jasmine",1958-10-13 00:00:00.000,"S","F",80000,4,0,"Graduate Degree","Skilled Manual","1",0,2003-10-28 00:00:00.000,"Person","","United States","California"
12287,"Bell, Taylor",1958-01-10 00:00:00.000,"M","F",80000,4,0,"Graduate Degree","Skilled Manual","1",0,2004-01-18 00:00:00.000,"Person","","United States","California"
13736,"Powell, Madison",1966-05-14 00:00:00.000,"S","F",80000,0,0,"Graduate Degree","Skilled Manual","1",0,2003-09-15 00:00:00.000,"Person","","United States","California"
15246,"Murphy, Devin",1966-09-04 00:00:00.000,"M","M",80000,0,0,"Graduate Degree","Skilled Manual","1",0,2002-07-30 00:00:00.000,"Person","","United States","California"
15247,"Bell, Jade",1966-09-15 00:00:00.000,"S","F",80000,0,0,"Graduate Degree","Skilled Manual","0",0,2004-04-06 00:00:00.000,"Person","","United States","California"
15248,"Turner, Sophia",1966-05-24 00:00:00.000,"M","F",80000,0,0,"Graduate Degree","Skilled Manual","1",0,2002-07-14 00:00:00.000,"Person","","United States","California"
16019,"Price, Blake",1966-07-26 00:00:00.000,"S","M",80000,0,0,"Graduate Degree","Skilled Manual","0",0,2004-02-14 00:00:00.000,"Person","","United States","California"
16196,"Perez, Robert",1931-12-10 00:00:00.000,"M","M",80000,5,0,"Graduate Degree","Skilled Manual","1",0,2003-04-14 00:00:00.000,"Person","","United States","California"
17581,"Liu, Aimee",1966-01-06 00:00:00.000,"M","F",80000,0,0,"Graduate Degree","Skilled Manual","1",0,2001-10-21 00:00:00.000,"Person","","United States","California"
667,"Baker, Angel",1970-12-17 00:00:00.000,"M","M",80000,2,0,"Graduate Degree","Professional","1",0,2002-04-19 00:00:00.000,"Person","","United States","California"
684,"Taylor, Greg",1969-01-05 00:00:00.000,"M","M",80000,2,0,"Graduate Degree","Professional","1",0,2002-04-07 00:00:00.000,"Person","","United States","California"
742,"Chander, Tamara",1959-07-26 00:00:00.000,"M","F",80000,4,0,"Graduate Degree","Professional","1",0,2002-04-17 00:00:00.000,"Person","","United States","California"
831,"Garcia, Taylor",1969-01-15 00:00:00.000,"M","F",80000,3,0,"Graduate Degree","Professional","1",0,2002-04-01 00:00:00.000,"Person","","United States","California"
832,"Ross, Christian",1969-11-24 00:00:00.000,"M","M",80000,3,0,"Graduate Degree","Professional","1",0,2002-04-29 00:00:00.000,"Person","","United States","California"
886,"Sharma, Kurt",1959-09-25 00:00:00.000,"M","M",80000,2,0,"Graduate Degree","Professional","1",0,2002-04-30 00:00:00.000,"Person","","United States","California"
1919,"Murphy, Brooke",1970-02-13 00:00:00.000,"M","F",80000,2,0,"Graduate Degree","Professional","1",0,2002-07-06 00:00:00.000,"Person","","United States","California"
1935,"Foster, Jason",1969-11-12 00:00:00.000,"S","M",80000,3,0,"Graduate Degree","Professional","1",0,2002-07-10 00:00:00.000,"Person","","United States","California"
1936,"Hill, Robert",1969-05-04 00:00:00.000,"M","M",80000,3,0,"Graduate Degree","Professional","1",0,2002-07-22 00:00:00.000,"Person","","United States","California"
1982,"Sanz, Joe",1959-04-16 00:00:00.000,"S","M",80000,3,0,"Graduate Degree","Professional","1",0,2002-07-23 00:00:00.000,"Person","","United States","California"
2888,"Scott, Nathan",1970-10-12 00:00:00.000,"M","M",80000,2,0,"Graduate Degree","Professional","1",0,2003-03-14 00:00:00.000,"Person","","United States","California"
2904,"Hernandez, Elijah",1969-11-27 00:00:00.000,"S","M",80000,2,0,"Graduate Degree","Professional","1",0,2003-04-02 00:00:00.000,"Person","","United States","California"
2905,"Thompson, Natalie",1969-03-09 00:00:00.000,"M","F",80000,2,0,"Graduate Degree","Professional","1",0,2003-04-27 00:00:00.000,"Person","","United States","California"
2906,"Henderson, Christian",1969-03-07 00:00:00.000,"M","M",80000,3,0,"Graduate Degree","Professional","1",0,2003-04-28 00:00:00.000,"Person","","United States","California"
2949,"Ma, Susan",1959-03-01 00:00:00.000,"S","F",80000,2,0,"Graduate Degree","Professional","1",0,2003-06-13 00:00:00.000,"Person","","United States","California"
2950,"Ramos, Dwayne",1959-09-13 00:00:00.000,"M","M",80000,2,0,"Graduate Degree","Professional","1",0,2003-06-28 00:00:00.000,"Person","","United States","California"
3585,"Mitchell, Gabrielle",1970-10-07 00:00:00.000,"S","F",80000,2,0,"Graduate Degree","Professional","1",0,2001-09-07 00:00:00.000,"Person","","United States","California"
3586,"Torres, Kimberly",1970-04-23 00:00:00.000,"M","F",80000,2,0,"Graduate Degree","Professional","1",0,2001-09-26 00:00:00.000,"Person","","United States","California"
3602,"Rai, Nicolas",1969-10-10 00:00:00.000,"M","M",80000,2,0,"Graduate Degree","Professional","1",0,2001-10-30 00:00:00.000,"Person","","United States","California"
3603,"Kelly, Kaylee",1969-09-08 00:00:00.000,"M","F",80000,3,0,"Graduate Degree","Professional","1",0,2001-10-07 00:00:00.000,"Person","","United States","California"
4485,"Henderson, Samuel",1971-06-20 00:00:00.000,"M","M",80000,1,0,"Graduate Degree","Professional","1",0,2003-01-23 00:00:00.000,"Person","","United States","California"
4518,"Edwards, Thomas",1969-01-22 00:00:00.000,"S","M",80000,3,0,"Graduate Degree","Professional","1",0,2003-01-02 00:00:00.000,"Person","","United States","California"
4519,"Bryant, Richard",1969-09-12 00:00:00.000,"M","M",80000,3,0,"Graduate Degree","Professional","1",0,2003-01-17 00:00:00.000,"Person","","United States","California"
5080,"Carter, Natalie",1971-09-07 00:00:00.000,"M","F",80000,1,0,"Graduate Degree","Professional","1",0,2004-03-12 00:00:00.000,"Person","","United States","California"
5102,"Lopez, Mary",1969-09-19 00:00:00.000,"M","F",80000,2,0,"Graduate Degree","Professional","1",0,2004-04-16 00:00:00.000,"Person","","United States","California"
5969,"Griffin, Ian",1970-02-15 00:00:00.000,"S","M",80000,2,0,"Graduate Degree","Professional","1",0,2004-05-21 00:00:00.000,"Person","","United States","California"
5970,"Turner, Jackson",1970-09-02 00:00:00.000,"M","M",80000,2,0,"Graduate Degree","Professional","1",0,2004-05-20 00:00:00.000,"Person","","United States","California"
5984,"Collins, Gabriel",1969-03-05 00:00:00.000,"M","M",80000,3,0,"Graduate Degree","Professional","1",0,2004-05-26 00:00:00.000,"Person","","United States","California"
6039,"Wang, Ernest",1959-02-07 00:00:00.000,"S","M",80000,4,0,"Graduate Degree","Professional","1",0,2004-05-05 00:00:00.000,"Person","","United States","California"
7232,"Gutierrez, Janet",1959-04-03 00:00:00.000,"M","F",80000,2,0,"Graduate Degree","Professional","1",0,2004-05-30 00:00:00.000,"Person","","United States","California"
7587,"Patterson, Benjamin",1969-08-22 00:00:00.000,"S","M",80000,2,0,"Graduate Degree","Professional","1",0,2004-06-28 00:00:00.000,"Person","","United States","California"
8131,"Baker, Madeline",1970-08-20 00:00:00.000,"M","F",80000,2,0,"Graduate Degree","Professional","1",0,2003-11-05 00:00:00.000,"Person","","United States","California"
9016,"King, Jenna",1969-11-20 00:00:00.000,"M","F",80000,3,0,"Graduate Degree","Professional","1",0,2004-06-17 00:00:00.000,"Person","","United States","California"
9205,"Carlson, Renee",1959-07-28 00:00:00.000,"M","F",80000,2,0,"Graduate Degree","Professional","1",0,2003-08-03 00:00:00.000,"Person","","United States","California"
9683,"Davis, John",1969-10-16 00:00:00.000,"M","M",80000,2,0,"Graduate Degree","Professional","1",0,2004-01-12 00:00:00.000,"Person","","United States","California"
9684,"Mitchell, Amanda",1969-08-21 00:00:00.000,"M","F",80000,3,0,"Graduate Degree","Professional","1",0,2004-01-02 00:00:00.000,"Person","","United States","California"
9685,"Lee, Olivia",1969-01-28 00:00:00.000,"M","F",80000,3,0,"Graduate Degree","Professional","1",0,2004-01-26 00:00:00.000,"Person","","United States","California"
10161,"Xie, April",1959-11-24 00:00:00.000,"M","F",80000,3,0,"Graduate Degree","Professional","1",0,2004-03-29 00:00:00.000,"Person","","United States","California"
10612,"Wilson, Ethan",1970-03-18 00:00:00.000,"M","M",80000,2,0,"Graduate Degree","Professional","1",0,2003-08-28 00:00:00.000,"Person","","United States","California"
11271,"Gonzales, Antonio",1969-04-15 00:00:00.000,"M","M",80000,2,0,"Graduate Degree","Professional","1",0,2003-12-09 00:00:00.000,"Person","","United States","California"
11272,"Mitchell, Connor",1969-02-24 00:00:00.000,"M","M",80000,3,0,"Graduate Degree","Professional","1",0,2003-12-21 00:00:00.000,"Person","","United States","California"
11273,"Kelly, Isabella",1969-03-07 00:00:00.000,"M","F",80000,3,0,"Graduate Degree","Professional","1",0,2003-12-23 00:00:00.000,"Person","","United States","California"
12164,"Ross, Madison",1971-07-23 00:00:00.000,"M","F",80000,1,0,"Graduate Degree","Professional","1",0,2004-03-20 00:00:00.000,"Person","","United States","California"
12176,"Flores, Melanie",1970-12-13 00:00:00.000,"M","F",80000,1,0,"Graduate Degree","Professional","1",0,2004-03-08 00:00:00.000,"Person","","United States","California"
12190,"Moore, Megan",1969-02-25 00:00:00.000,"M","F",80000,3,0,"Graduate Degree","Professional","0",0,2004-03-04 00:00:00.000,"Person","","United States","California"
12408,"Garcia, Lauren",1958-09-24 00:00:00.000,"S","F",80000,5,0,"Graduate Degree","Professional","0",0,2004-04-21 00:00:00.000,"Person","","United States","California"
12874,"Miller, Nicole",1970-10-17 00:00:00.000,"M","F",80000,2,0,"Graduate Degree","Professional","1",0,2004-06-09 00:00:00.000,"Person","","United States","California"
12882,"Martinez, Joshua",1969-06-17 00:00:00.000,"M","M",80000,3,0,"Graduate Degree","Professional","1",0,2004-06-03 00:00:00.000,"Person","","United States","California"
12883,"Butler, Alexia",1969-04-09 00:00:00.000,"S","F",80000,3,0,"Graduate Degree","Professional","1",0,2004-06-13 00:00:00.000,"Person","","United States","California"
12884,"Russell, Jackson",1969-11-22 00:00:00.000,"M","M",80000,3,0,"Graduate Degree","Professional","0",0,2004-06-26 00:00:00.000,"Person","","United States","California"
12885,"Ross, Ethan",1969-03-23 00:00:00.000,"M","M",80000,3,0,"Graduate Degree","Professional","1",0,2004-06-30 00:00:00.000,"Person","","United States","California"
12886,"Morris, Angela",1969-06-06 00:00:00.000,"M","F",80000,3,0,"Graduate Degree","Professional","1",0,2004-06-24 00:00:00.000,"Person","","United States","California"
12887,"Stewart, Sean",1969-12-16 00:00:00.000,"M","M",80000,3,0,"Graduate Degree","Professional","1",0,2004-06-06 00:00:00.000,"Person","","United States","California"
13357,"Zhang, Wesley",1959-08-09 00:00:00.000,"S","M",80000,2,0,"Graduate Degree","Professional","1",0,2004-06-24 00:00:00.000,"Person","","United States","California"
14106,"Nara, Warren",1959-11-20 00:00:00.000,"S","M",80000,4,0,"Graduate Degree","Professional","1",0,2003-11-05 00:00:00.000,"Person","","United States","California"
14401,"Jai, Kyle",1971-10-15 00:00:00.000,"M","M",80000,1,0,"Graduate Degree","Professional","1",0,2003-12-19 00:00:00.000,"Person","","United States","California"
14402,"Young, Gabriel",1971-04-01 00:00:00.000,"M","M",80000,1,0,"Graduate Degree","Professional","0",0,2003-12-24 00:00:00.000,"Person","","United States","California"
14430,"Rana, Candace",1969-04-03 00:00:00.000,"S","F",80000,2,0,"Graduate Degree","Professional","1",0,2003-12-21 00:00:00.000,"Person","","United States","California"
14431,"Hall, Alyssa",1969-07-07 00:00:00.000,"M","F",80000,3,0,"Graduate Degree","Professional","1",0,2003-12-30 00:00:00.000,"Person","","United States","California"
15012,"Yanagishima, Daisuke",1959-03-11 00:00:00.000,"S","F",80000,2,0,"Graduate Degree","Professional","0",0,2002-03-08 00:00:00.000,"Person","","United States","California"
15329,"Anderson, Edward",1970-04-08 00:00:00.000,"S","M",80000,2,0,"Graduate Degree","Professional","0",0,2002-10-17 00:00:00.000,"Person","","United States","California"
15343,"Griffin, Eduardo",1969-08-16 00:00:00.000,"S","M",80000,3,0,"Graduate Degree","Professional","0",0,2002-10-18 00:00:00.000,"Person","","United States","California"
15642,"Xie, Arturo",1959-08-05 00:00:00.000,"S","M",80000,1,0,"Graduate Degree","Professional","1",0,2002-12-07 00:00:00.000,"Person","","United States","California"
15650,"Perry, Emily",1958-10-08 00:00:00.000,"S","F",80000,5,0,"Graduate Degree","Professional","0",0,2002-12-01 00:00:00.000,"Person","","United States","California"
16447,"Jones, Tyler",1969-06-08 00:00:00.000,"S","M",80000,3,0,"Graduate Degree","Professional","1",0,2003-05-15 00:00:00.000,"Person","","United States","California"
16448,"Hayes, Miranda",1969-04-28 00:00:00.000,"M","F",80000,3,0,"Graduate Degree","Professional","1",0,2003-05-01 00:00:00.000,"Person","","United States","California"
16572,"Gao, Shannon",1959-04-21 00:00:00.000,"M","F",80000,4,0,"Graduate Degree","Professional","1",0,2003-06-30 00:00:00.000,"Person","","United States","California"
17067,"Taylor, Justin",1969-04-16 00:00:00.000,"M","M",80000,2,0,"Graduate Degree","Professional","1",0,2001-08-01 00:00:00.000,"Person","","United States","California"
17068,"Bennett, Olivia",1969-12-12 00:00:00.000,"M","F",80000,3,0,"Graduate Degree","Professional","1",0,2001-08-11 00:00:00.000,"Person","","United States","California"
17069,"Wood, Amanda",1969-10-13 00:00:00.000,"S","F",80000,3,0,"Graduate Degree","Professional","0",0,2001-08-09 00:00:00.000,"Person","","United States","California"
17675,"Yang, Nathan",1970-07-17 00:00:00.000,"M","M",80000,2,0,"Graduate Degree","Professional","1",0,2001-11-25 00:00:00.000,"Person","","United States","California"
18167,"Hernandez, Jaime",1959-05-02 00:00:00.000,"S","M",80000,2,0,"Graduate Degree","Professional","0",0,2002-01-13 00:00:00.000,"Person","","United States","California"
18169,"Romero, Derrick",1959-02-26 00:00:00.000,"S","M",80000,4,0,"Graduate Degree","Professional","0",0,2002-01-21 00:00:00.000,"Person","","United States","California"
7880,"Morgan, Garrett",1941-09-26 00:00:00.000,"M","M",50000,4,0,"Bachelors","Management","1",2,2004-05-08 00:00:00.000,"Person","","United States","California"
7967,"Rai, Carly",1942-10-18 00:00:00.000,"M","F",50000,4,0,"Bachelors","Management","1",2,2003-09-09 00:00:00.000,"Person","","United States","California"
8748,"Rai, Louis",1942-12-19 00:00:00.000,"M","M",50000,4,0,"Bachelors","Management","1",2,2003-09-01 00:00:00.000,"Person","","United States","California"
9396,"Rogers, Katherine",1941-08-14 00:00:00.000,"S","F",50000,4,0,"Bachelors","Management","0",2,2004-01-15 00:00:00.000,"Person","","United States","California"
9397,"Simmons, Jason",1941-05-24 00:00:00.000,"S","M",50000,4,0,"Bachelors","Management","1",2,2004-04-04 00:00:00.000,"Person","","United States","California"
9398,"Gray, Isaiah",1941-09-23 00:00:00.000,"M","M",50000,4,0,"Bachelors","Management","1",2,2004-04-18 00:00:00.000,"Person","","United States","California"
9401,"Henderson, Sydney",1942-09-21 00:00:00.000,"M","F",50000,4,0,"Bachelors","Management","1",2,2004-01-07 00:00:00.000,"Person","","United States","California"
9402,"Jenkins, Hannah",1942-04-11 00:00:00.000,"M","F",50000,4,0,"Bachelors","Management","1",2,2004-01-24 00:00:00.000,"Person","","United States","California"
9485,"Morgan, Gabriella",1942-02-22 00:00:00.000,"S","F",50000,4,0,"Bachelors","Management","0",2,2004-01-22 00:00:00.000,"Person","","United States","California"
9486,"Reed, Richard",1942-07-15 00:00:00.000,"M","M",50000,4,0,"Bachelors","Management","1",2,2004-01-09 00:00:00.000,"Person","","United States","California"
10155,"Clark, Michael",1928-02-10 00:00:00.000,"M","M",50000,1,0,"Graduate Degree","Professional","0",1,2004-06-07 00:00:00.000,"Person","","United States","California"
10443,"Cook, Savannah",1942-05-22 00:00:00.000,"S","F",50000,4,0,"Bachelors","Management","1",2,2003-08-15 00:00:00.000,"Person","","United States","California"
10750,"Williams, Ashley",1942-02-25 00:00:00.000,"S","F",50000,4,0,"Bachelors","Management","0",2,2004-05-27 00:00:00.000,"Person","","United States","California"
